Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
8.764044943820240e-001,1.183541400122539e+000,9.718448268358770e-012,1.183541400122539e+000
8.876404494382038e-001,1.179877445603459e+000,9.718448268358770e-012,1.179877445603459e+000
8.988764044943836e-001,1.176141011111498e+000,9.718448268358770e-012,1.176141011111498e+000
9.101123595505634e-001,1.172334391466332e+000,9.718448268358770e-012,1.172334391466332e+000
9.213483146067432e-001,1.168459905827114e+000,9.718448268358770e-012,1.168459905827114e+000
9.325842696629230e-001,1.164519898707786e+000,9.718004179148920e-012,1.164519898707786e+000
9.438202247191028e-001,1.160516741060274e+000,9.718448268358770e-012,1.160516741060274e+000
9.550561797752826e-001,1.156452831417008e+000,9.718448268358770e-012,1.156452831417008e+000
9.662921348314624e-001,1.152330597111392e+000,9.718448268358770e-012,1.152330597111392e+000
9.775280898876422e-001,1.148152495574151e+000,9.718448268358770e-012,1.148152495574151e+000
9.887640449438220e-001,1.143921015712764e+000,9.718892357568620e-012,1.143921015712764e+000
1.000000000000002e+000,1.139638679380130e+000,9.718892357568620e-012,1.139638679380130e+000
