Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
4.430379746835446e-001,1.247836420023383e+000,1.763655887998539e-011,1.247836420023383e+000
4.556962025316459e-001,1.248617814222398e+000,1.763678092459031e-011,1.248617814222398e+000
4.683544303797472e-001,1.249210664184546e+000,1.763611479077554e-011,1.249210664184546e+000
4.810126582278484e-001,1.249617504847656e+000,1.763700296919524e-011,1.249617504847656e+000
4.936708860759497e-001,1.249840883763657e+000,1.763700296919524e-011,1.249840883763657e+000
5.063291139240510e-001,1.249883361475268e+000,1.763700296919524e-011,1.249883361475268e+000
5.189873417721522e-001,1.249747511897117e+000,1.763700296919524e-011,1.249747511897117e+000
5.316455696202534e-001,1.249435922702519e+000,1.763655887998539e-011,1.249435922702519e+000
5.443037974683547e-001,1.248951195717049e+000,1.763700296919524e-011,1.248951195717049e+000
5.569620253164559e-001,1.248295947320267e+000,1.763700296919524e-011,1.248295947320267e+000
5.696202531645571e-001,1.247472808856902e+000,1.763655887998539e-011,1.247472808856902e+000
5.822784810126583e-001,1.246484427058906e+000,1.763611479077554e-011,1.246484427058906e+000
5.949367088607596e-001,1.245333553375338e+000,1.763722501380016e-011,1.245333553375338e+000
6.075949367088608e-001,1.244022690333144e+000,1.763611479077554e-011,1.244022690333144e+000
6.202531645569620e-001,1.242554620794804e+000,1.763700296919524e-011,1.242554620794804e+000
6.329113924050632e-001,1.240932057531059e+000,1.763700296919524e-011,1.240932057531059e+000
6.455696202531644e-001,1.239157731027565e+000,1.763700296919524e-011,1.239157731027565e+000
6.582278481012657e-001,1.237234390006017e+000,1.763700296919524e-011,1.237234390006017e+000
6.708860759493669e-001,1.235164801968331e+000,1.763744705840509e-011,1.235164801968331e+000
6.835443037974681e-001,1.232951753765963e+000,1.763700296919524e-011,1.232951753765963e+000
6.962025316455693e-001,1.230598052196765e+000,1.763700296919524e-011,1.230598052196765e+000
7.088607594936706e-001,1.228106524631693e+000,1.763700296919524e-011,1.228106524631693e+000
7.215189873417718e-001,1.225480019674073e+000,1.763655887998539e-011,1.225480019674073e+000
7.341772151898730e-001,1.222721407854098e+000,1.763744705840509e-011,1.222721407854098e+000
7.468354430379742e-001,1.219833587680441e+000,1.763655887998539e-011,1.219833587680441e+000
7.594936708860754e-001,1.216819474170172e+000,1.763700296919524e-011,1.216819474170172e+000
7.721518987341767e-001,1.213682005564389e+000,1.763655887998539e-011,1.213682005564389e+000
7.848101265822779e-001,1.210424147100006e+000,1.763655887998539e-011,1.210424147100006e+000
7.974683544303791e-001,1.207048890876747e+000,1.763655887998539e-011,1.207048890876747e+000
8.101265822784803e-001,1.203559256007464e+000,1.763744705840509e-011,1.203559256007464e+000
8.227848101265816e-001,1.199958289653990e+000,1.763700296919524e-011,1.199958289653990e+000
8.354430379746828e-001,1.196249068128176e+000,1.763655887998539e-011,1.196249068128176e+000
8.481012658227840e-001,1.192434698063174e+000,1.763655887998539e-011,1.192434698063174e+000
8.607594936708852e-001,1.188518317660342e+000,1.763700296919524e-011,1.188518317660342e+000
8.734177215189865e-001,1.184502879361562e+000,1.763655887998539e-011,1.184502879361562e+000
8.860759493670877e-001,1.180392011877223e+000,1.763700296919524e-011,1.180392011877223e+000
8.987341772151889e-001,1.176188751204411e+000,1.763700296919524e-011,1.176188751204411e+000
9.113924050632901e-001,1.171896376037587e+000,1.763655887998539e-011,1.171896376037587e+000
9.240506329113913e-001,1.167518204261964e+000,1.763700296919524e-011,1.167518204261964e+000
9.367088607594926e-001,1.163057594804269e+000,1.763700296919524e-011,1.163057594804269e+000
9.493670886075938e-001,1.158517949615076e+000,1.763744705840509e-011,1.158517949615076e+000
9.620253164556950e-001,1.153902715785976e+000,1.763567070156569e-011,1.153902715785976e+000
9.746835443037962e-001,1.149215387822802e+000,1.763655887998539e-011,1.149215387822802e+000
9.873417721518975e-001,1.144459510081385e+000,1.763700296919524e-011,1.144459510081385e+000
9.999999999999987e-001,1.139638679380967e+000,1.763789114761494e-011,1.139638679380967e+000
