Main.Study.t,Main.Study.FileOutput.MaxMusAct,Main.Study.FileOutput.ElbowAngle,Main.Study.FileOutput.BicepsLong
7.899159663865544e-001,1.209076656413013e+000,2.274624932852021e-012,1.209076656413013e+000
7.983193277310922e-001,1.206817845933694e+000,2.273736754432321e-012,1.206817845933694e+000
8.067226890756299e-001,1.204508716098849e+000,2.273736754432321e-012,1.204508716098849e+000
8.151260504201677e-001,1.202150157574168e+000,2.273736754432321e-012,1.202150157574168e+000
8.235294117647055e-001,1.199743066627176e+000,2.273736754432321e-012,1.199743066627176e+000
8.319327731092433e-001,1.197288345274099e+000,2.273736754432321e-012,1.197288345274099e+000
8.403361344537811e-001,1.194786901432992e+000,2.273736754432321e-012,1.194786901432992e+000
8.487394957983189e-001,1.192239649083321e+000,2.274180843642171e-012,1.192239649083321e+000
8.571428571428567e-001,1.189647508432376e+000,2.274180843642171e-012,1.189647508432376e+000
8.655462184873944e-001,1.187011406088868e+000,2.274624932852021e-012,1.187011406088868e+000
8.739495798319322e-001,1.184332056011289e+000,2.274624932852021e-012,1.184332056011289e+000
8.823529411764700e-001,1.181610827375689e+000,2.274180843642171e-012,1.181610827375689e+000
8.907563025210078e-001,1.178848456870585e+000,2.274180843642171e-012,1.178848456870585e+000
8.991596638655456e-001,1.176045898606177e+000,2.273736754432321e-012,1.176045898606177e+000
9.075630252100834e-001,1.173204114088378e+000,2.273736754432321e-012,1.173204114088378e+000
9.159663865546212e-001,1.170324072444820e+000,2.274180843642171e-012,1.170324072444820e+000
9.243697478991589e-001,1.167406750660576e+000,2.274624932852021e-012,1.167406750660576e+000
9.327731092436967e-001,1.164453133826398e+000,2.274180843642171e-012,1.164453133826398e+000
9.411764705882345e-001,1.161464215397430e+000,2.274624932852021e-012,1.161464215397430e+000
9.495798319327723e-001,1.158440997462467e+000,2.274624932852021e-012,1.158440997462467e+000
9.579831932773101e-001,1.155384491027852e+000,2.273736754432321e-012,1.155384491027852e+000
9.663865546218479e-001,1.152295716313983e+000,2.274624932852021e-012,1.152295716313983e+000
9.747899159663856e-001,1.149175703065904e+000,2.273736754432321e-012,1.149175703065904e+000
9.831932773109234e-001,1.146025490878668e+000,2.274624932852021e-012,1.146025490878668e+000
9.915966386554612e-001,1.142846129538268e+000,2.274180843642171e-012,1.142846129538268e+000
9.999999999999990e-001,1.139638679379358e+000,2.273736754432321e-012,1.139638679379358e+000
